cnpj_estabelecimento,cbo_2002,cbo_titulo,sexo,raca_cor,salario_contratual_mensal,remuneracao_total_mensal,data_competencia
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,18410.01,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,19055.23,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,18020.77,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,19000.13,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,19060.88,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,18512.4,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,17987.8,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,18770.45,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,17962.22,18909.73,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12367.67,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12312.74,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12878.57,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12514.28,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12405.62,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12855.45,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12547.19,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12305.06,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12864.46,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12425.75,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12883.59,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,11960.08,12314.17,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14249.58,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14615.36,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14302.95,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14320.94,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14300.18,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14463.98,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14153.55,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14300.03,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14029.41,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14893.07,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,13770.66,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13452.04,14450.92,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14083.17,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14706.02,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,15024.15,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14037.13,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,15205.06,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14091.82,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14149.19,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14617.47,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14035.16,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14886.07,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,14686.05,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13798.92,13371.36,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13187.82,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13460.53,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13902.67,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13324.84,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13460.02,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13980.56,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13354.4,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13854.63,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13209.75,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,14127.84,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,14290.29,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,13090.5,13293.77,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11125.48,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11354.61,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,12243.78,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11727.61,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,12272.78,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11469,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11602.28,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11878.1,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,12277.47,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11844.56,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,11571.75,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,preta,11358.72,12018.31,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17604.52,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17810.68,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17473.94,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17253.16,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17572.18,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,16334.17,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17694.22,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,18171.18,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17835.56,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,17090.24,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,16802.05,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,16738.86,18213.92,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,13661.3,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,13777.98,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,13947.82,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,13628.82,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,13876.09,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,14447.11,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,13666.07,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,14610.8,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,14010.44,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,13985.57,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,14230.99,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,indigena,13211.06,14221.28,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17606.25,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17366.33,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,16816.47,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17884.1,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17025.3,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,16695.48,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17530.85,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17411.96,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17083.75,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17134.44,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,17380.27,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,parda,16295.45,18028.31,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18741.53,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18113.29,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18479.97,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,19051.71,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18674.56,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18428.92,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,19167.52,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,19171.87,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18672.87,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18931.55,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18443.17,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,17898.86,18457.55,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15114.03,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,14674.61,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15405.7,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15225.58,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15040.52,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15303.35,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15314.64,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,14935.82,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15000.74,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,14912.73,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,15835.22,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14544.82,14529.24,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19577.59,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,20083.58,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19019.3,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19085.48,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19072.84,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,18613.13,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,20261.1,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19466.25,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,18980.17,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19235.47,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19679,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,18713.56,19396.57,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,14783.04,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,15382.89,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,14782.96,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,14993.02,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,15235.27,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,14848.45,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,15192.91,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,14883.21,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,16303.34,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,14981.21,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,15451.82,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,14499.15,14787.35,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,13298.37,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,13684.87,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,13597.94,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,13599.41,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,13718.62,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,14074.93,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,14475.06,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,14515.36,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,13751.7,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,14441.17,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,14389.64,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,13140.24,13481.1,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11867,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11996.9,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,12700.26,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11980.1,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11945.36,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,12500.82,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11964.25,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11972.7,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,12228.66,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,12083.03,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11196.84,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,indigena,11521.03,11595.18,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,14361.62,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,13504.27,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,14568.57,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,14048.74,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,14178.09,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,14189.23,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,13357.67,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,13791.11,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,13655.2,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,14171.86,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,14687.48,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,F,branca,13493.44,13986.16,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15440.79,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,14553.63,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15245.88,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15303.76,2024-12
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15328.15,2025-01
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15673.13,2025-02
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,16025.86,2025-03
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15404.28,2025-04
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15583.81,2025-05
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,14727.62,2025-06
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15677.93,2025-07
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,branca,14771.32,15427.04,2025-08
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,11640.33,11541.04,2024-09
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,11640.33,12262.24,2024-10
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,11640.33,11918.37,2024-11
12.345.678/0001-01,214905,Engenheiro de seguran莽a do trabalho,M,parda,11640.33,12495.48,2024-12
